"","country_code","country","region","year","life_expect","life_exp60","adult_mortality","infant_mort","age1_4mort","alcohol","bmi","age5_19thinness","age5_19obesity","hepatitis","measles","polio","diphtheria","basic_water","doctors","hospitals","gni_capita","gghe_d","che_gdp","une_pop","une_infant","une_life","une_hiv","une_gni","une_poverty","une_edu_spend","une_literacy","une_school","PM_value","income_group","health_exp","Developed / Developing Countries"
"6691","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",6.815,"Developed"
"6692","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",27.589,"Developed"
"6693","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",378.439,"Developed"
"6694","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",1371.705,"Developed"
"6695","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",4.887,"Developed"
"6696","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",1.923,"Developed"
"6697","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",71.712,"Developed"
"6698","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",28.215,"Developed"
"6699","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",983.683,"Developed"
"6700","LTU","Lithuania","Europe",2010,73.16057,19.74732,188.4977,0.00472,0.00032,13.21724,26.3,2.8,5,94,96,95,95,94.24874,34.144,NA,19450,4.84557,6.81612,3123.816,4.8,73.26829,NA,19720,1.5,5.29903,NA,12.44193,99.9370387677268,"High income",387.033,"Developed"
"6701","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",1.831,"Developed"
"6702","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",6.488,"Developed"
"6703","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",28.222,"Developed"
"6704","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",419.024,"Developed"
"6705","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",1484.747,"Developed"
"6706","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",4.606,"Developed"
"6707","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",1.876,"Developed"
"6708","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",70.994,"Developed"
"6709","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",28.917,"Developed"
"6710","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",1054.085,"Developed"
"6711","LTU","Lithuania","Europe",2011,73.53431,20.00896,183.7719,0.004275,0.00029,14.71872,26.3,2.8,5.3,95,94,92,92,94.70961,40.238,NA,21680,4.5691,6.4965,3083.403,4.4,73.56341,NA,22020,0.7,5.12027,99.8156,12.55684,99.9362739963048,"High income",429.35,"Developed"
"6712","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",1.996,"Developed"
"6713","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",6.276,"Developed"
"6714","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",31.801,"Developed"
"6715","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",498.638,"Developed"
"6716","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",1568.003,"Developed"
"6717","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",4.225,"Developed"
"6718","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",2.047,"Developed"
"6719","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",67.323,"Developed"
"6720","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",32.621,"Developed"
"6721","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",1055.626,"Developed"
"6722","LTU","Lithuania","Europe",2012,73.83167,20.17436,179.5596,0.00399,0.000265,14.86812,26.4,2.7,5.5,93,93,93,93,95.18639,41.384,NA,23110,4.1885,6.28754,3045.561,4.2,73.86341,NA,23910,1,4.76683,NA,12.54758,99.9355017137252,"High income",511.492,"Developed"
"6723","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",2.011,"Developed"
"6724","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",6.126,"Developed"
"6725","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",32.82,"Developed"
"6726","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",545.662,"Developed"
"6727","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",1662.584,"Developed"
"6728","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",4.058,"Developed"
"6729","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",2.065,"Developed"
"6730","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",66.249,"Developed"
"6731","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",33.708,"Developed"
"6732","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",1101.451,"Developed"
"6733","LTU","Lithuania","Europe",2013,73.8996,20.2423,178.7546,0.00385,0.00025499999999999,14.74823,26.4,2.7,5.8,93,93,93,93,95.66102,42.042,2.15451,24500,4.02721,6.13994,3008.934,4.1,73.91463,NA,25970,0.7,4.61284,NA,12.75512,99.9347175838211,"High income",560.429,"Developed"
"6734","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",1.95,"Developed"
"6735","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",6.193,"Developed"
"6736","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",31.492,"Developed"
"6737","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",561.095,"Developed"
"6738","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",1781.682,"Developed"
"6739","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",4.184,"Developed"
"6740","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",2.006,"Developed"
"6741","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",67.561,"Developed"
"6742","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",32.387,"Developed"
"6743","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",1203.717,"Developed"
"6744","LTU","Lithuania","Europe",2014,74.51927,20.58179,167.2418,0.003865,0.00027,14.92627,26.4,2.7,6.1,94,93,93,93,96.1336,42.507,NA,NA,4.12461,6.19553,2971.497,4,74.51707,NA,27810,1.2,4.48818,NA,12.9203,99.9339198801701,"High income",577.037,"Developed"
"6745","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",2.066,"Developed"
"6746","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",6.49,"Developed"
"6747","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",31.839,"Developed"
"6748","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",610.378,"Developed"
"6749","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",1917.088,"Developed"
"6750","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",4.358,"Developed"
"6751","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",2.129,"Developed"
"6752","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",67.14,"Developed"
"6753","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",32.798,"Developed"
"6754","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",1287.129,"Developed"
"6755","LTU","Lithuania","Europe",2015,74.40669,20.33269,165.4295,0.004105,0.000265,14.20145,26.4,2.6,6.5,94,94,93,93,96.60413,42.993,NA,NA,4.27928,6.47515,2931.88,4,74.32195,NA,27730,0.7,4.21723,NA,13.07721,99.5312152983186,"High income",628.758,"Developed"
"6756","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",2.145,"Developed"
"6757","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",6.638,"Developed"
"6758","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",32.317,"Developed"
"6759","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",677.951,"Developed"
"6760","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",2097.796,"Developed"
"6761","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",4.42,"Developed"
"6762","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",2.216,"Developed"
"6763","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",66.596,"Developed"
"6764","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",33.388,"Developed"
"6765","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",1397.046,"Developed"
"6766","LTU","Lithuania","Europe",2016,75.04082,20.68216,154.5404,0.00439,0.00025499999999999,13.38696,26.4,2.6,6.8,95,94,94,94,97.07375,47.346,NA,NA,4.36918,6.64437,2889.557,3.8,74.67073,NA,29070,NA,4.00847,NA,13.22189,97.0749574788319,"High income",700.404,"Developed"
"6767","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",5.925,"Developed"
"6768","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",486.145,"Developed"
"6769","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",0.844,"Developed"
"6770","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",14.251,"Developed"
"6771","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",3411.355,"Developed"
"6772","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",4.857,"Developed"
"6773","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",1.068,"Developed"
"6774","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",81.971,"Developed"
"6775","LUX","Luxembourg","Europe",2000,78.44736,22.05912,89.95455,0.005025,3e-04,13.2084,25.6,1,6.4,77,93,99,99,100,NA,NA,46800,4.91173,5.90136,436.103,3.9,77.87317,0.1,49040,NA,NA,NA,NA,99.6642305128336,"High income",18.028,"Developed"
